TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-04-21 22:02:14
 Time  , DY+ , F2X+ , F2Y+ 
 S  , mm , kN , kN 
714.8159 , -47.07671 , -99.97862 ,-110.03299965000001
714.8209 , -47.05954 , -99.93285 ,-110.057766
714.8259 , -47.05954 , -99.95573 ,-110.0824242
714.8309 , -47.07098 , -99.95573 ,-110.10719055000001
714.8359 , -47.05954 , -100.0015 ,-110.15672325000001
714.8409 , -47.07098 , -99.97862 ,-110.0824242
714.8459 , -47.06526 , -99.95573 ,-110.057766
714.8509 , -47.06526 , -100.0244 ,-110.10719055000001
714.8559 , -47.06526 , -99.90996 ,-110.10719055000001
714.8609 , -47.06526 , -99.97862 ,-110.10719055000001
714.8659 , -47.06526 , -99.95573 ,-110.1319569
714.8709 , -47.06526 , -100.0015 ,-109.95870060000001
714.8759 , -47.07098 , -99.97862 ,-110.057766
714.8809 , -47.07098 , -99.97862 ,-110.0824242
714.8859 , -47.06526 , -100.0015 ,-110.20625595000001
714.8909 , -47.06526 , -100.0244 ,-110.10719055000001
714.8959 , -47.06526 , -100.0244 ,-110.10719055000001
714.9009 , -47.07098 , -100.0244 ,-110.0824242
714.9059 , -47.06526 , -100.0015 ,-110.03299965000001
714.9109 , -47.07671 , -99.95573 ,-110.0824242
714.916 , -47.06526 , -100.0702 ,-110.1319569
714.921 , -47.07671 , -99.95573 ,-110.25578865000001
714.926 , -47.07098 , -99.90996 ,-110.1319569
714.931 , -47.06526 , -99.97862 ,-109.95870060000001
714.936 , -47.06526 , -99.95573 ,-110.03299965000001
714.941 , -47.07098 , -99.97862 ,-110.18148960000002
714.946 , -47.07098 , -100.0015 ,-110.0082333
714.951 , -47.06526 , -99.97862 ,-110.0824242
714.956 , -47.06526 , -99.97862 ,-109.90916790000001
714.961 , -47.06526 , -100.0244 ,-110.1319569
714.966 , -47.06526 , -99.93285 ,-110.0824242
714.971 , -47.05954 , -100.0015 ,-110.1319569
714.976 , -47.06526 , -100.0015 ,-110.15672325000001
714.981 , -47.06526 , -100.0244 ,-110.03299965000001
714.986 , -47.07098 , -100.0015 ,-110.03299965000001
714.991 , -47.07098 , -99.97862 ,-110.10719055000001
714.996 , -47.07098 , -99.90996 ,-110.0082333
715.001 , -47.07098 , -100.0015 ,-109.95870060000001
715.006 , -47.07098 , -100.0015 ,-110.10719055000001
715.011 , -47.06526 , -99.97862 ,-110.057766
715.0161 , -47.07098 , -100.0015 ,-110.03299965000001
715.0211 , -47.07098 , -100.0473 ,-110.10719055000001
715.0261 , -47.07098 , -100.0244 ,-110.15672325000001
715.0311 , -47.07671 , -99.95573 ,-110.057766
715.0361 , -47.07098 , -99.95573 ,-110.057766
715.0411 , -47.06526 , -99.95573 ,-109.93393425000001
715.0461 , -47.07098 , -99.93285 ,-110.1319569
715.0511 , -47.07098 , -99.95573 ,-110.0824242
715.0561 , -47.06526 , -99.97862 ,-110.10719055000001
715.0611 , -47.07098 , -99.95573 ,-110.1319569
715.0661 , -47.05954 , -99.97862 ,-110.0824242
715.0711 , -47.07671 , -99.97862 ,-110.1319569
715.0761 , -47.06526 , -100.0244 ,-110.057766
715.0811 , -47.06526 , -99.97862 ,-110.15672325000001
715.0861 , -47.06526 , -99.95573 ,-109.98346695000001
715.0911 , -47.06526 , -99.97862 ,-110.0824242
715.0961 , -47.06526 , -99.97862 ,-110.1319569
715.1011 , -47.07098 , -99.97862 ,-109.95870060000001
715.1061 , -47.07098 , -100.0015 ,-110.2310223
715.1111 , -47.07098 , -99.93285 ,-109.98346695000001
715.1161 , -47.06526 , -100.0015 ,-109.98346695000001
