TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-06 16:14:05
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 1.209999 ,  4.349269 ,  4.370632 , -101.0086 , -1.853999  
 1.214999 ,  4.350032 ,  4.371395 , -101.0086 , -1.785333  
 1.219999 ,  4.34965 ,  4.371013 , -101.0315 , -1.808222  
 1.224999 ,  4.349269 ,  4.371013 , -101.0315 , -1.808222  
 1.229999 ,  4.350032 ,  4.371013 , -101.0086 , -1.785333  
 1.234999 ,  4.34965 ,  4.371013 , -101.0086 , -1.785333  
 1.239999 ,  4.34965 ,  4.371013 , -101.0315 , -1.808222  
 1.244999 ,  4.348887 ,  4.370632 , -101.0086 , -1.853999  
 1.249999 ,  4.349269 ,  4.371395 , -101.0086 , -1.83111  
 1.254999 ,  4.350032 ,  4.371013 , -100.9629 , -1.808222  
 1.259999 ,  4.349269 ,  4.371395 , -101.0315 , -1.808222  
 1.264999 ,  4.350032 ,  4.370632 , -100.9857 , -1.785333  
 1.269999 ,  4.348887 ,  4.371395 , -101.0544 , -1.853999  
 1.274999 ,  4.34965 ,  4.370632 , -101.0086 , -1.785333  
 1.279999 ,  4.348887 ,  4.371395 , -101.0315 , -1.808222  
 1.284999 ,  4.348506 ,  4.37025 , -101.0086 , -1.785333  
 1.289999 ,  4.349269 ,  4.371395 , -101.0315 , -1.762444  
 1.294999 ,  4.348506 ,  4.371013 , -101.0086 , -1.808222  
 1.299999 ,  4.34965 ,  4.371013 , -101.0086 , -1.785333  
 1.304999 ,  4.348506 ,  4.369869 , -100.9857 , -1.762444  
 1.309999 ,  4.349269 ,  4.371013 , -100.9629 , -1.808222  
 1.314999 ,  4.34965 ,  4.37025 , -100.9857 , -1.808222  
 1.319999 ,  4.348887 ,  4.371013 , -101.0086 , -1.762444  
 1.324999 ,  4.350032 ,  4.371013 , -100.9857 , -1.785333  
 1.329999 ,  4.349269 ,  4.371013 , -101.0315 , -1.785333  
 1.334999 ,  4.34965 ,  4.371013 , -101.0086 , -1.762444  
 1.339999 ,  4.349269 ,  4.371395 , -101.0086 , -1.762444  
 1.344999 ,  4.348887 ,  4.371395 , -101.0086 , -1.785333  
 1.349999 ,  4.34965 ,  4.371013 , -101.0315 , -1.762444  
 1.354999 ,  4.348506 ,  4.371395 , -100.9857 , -1.762444  
 1.359999 ,  4.349269 ,  4.371395 , -100.9857 , -1.785333  
 1.364999 ,  4.348887 ,  4.371013 , -101.0086 , -1.762444  
 1.369999 ,  4.349269 ,  4.371013 , -101.0086 , -1.739555  
 1.374999 ,  4.349269 ,  4.371013 , -101.0315 , -1.762444  
 1.379999 ,  4.349269 ,  4.370632 , -101.0086 , -1.762444  
 1.384999 ,  4.350032 ,  4.371776 , -101.0086 , -1.808222  
 1.389999 ,  4.349269 ,  4.370632 , -101.0086 , -1.808222  
 1.394999 ,  4.350032 ,  4.371776 , -100.9857 , -1.762444  
 1.399999 ,  4.350032 ,  4.371013 , -101.0086 , -1.853999  
 1.404999 ,  4.349269 ,  4.372158 , -101.0086 , -1.808222  
 1.409999 ,  4.349269 ,  4.371013 , -101.0086 , -1.808222  
 1.414999 ,  4.349269 ,  4.371395 , -101.0315 , -1.785333  
 1.419999 ,  4.34965 ,  4.371013 , -101.0086 , -1.762444  
 1.424999 ,  4.34965 ,  4.371776 , -101.0086 , -1.762444  
 1.429999 ,  4.349269 ,  4.370632 , -101.0086 , -1.808222  
 1.434999 ,  4.349269 ,  4.371013 , -100.94 , -1.808222  
 1.439999 ,  4.348887 ,  4.370632 , -100.9857 , -1.785333  
 1.444999 ,  4.34965 ,  4.371395 , -101.0086 , -1.785333  
 1.449999 ,  4.349269 ,  4.371395 , -100.9857 , -1.785333  
 1.454999 ,  4.34965 ,  4.371013 , -100.9857 , -1.762444  
 1.459999 ,  4.349269 ,  4.371013 , -100.9857 , -1.853999  
 1.464999 ,  4.349269 ,  4.371395 , -101.0086 , -1.83111  
 1.469999 ,  4.34965 ,  4.371776 , -101.0315 , -1.808222  
 1.474999 ,  4.348506 ,  4.371013 , -100.9857 , -1.83111  
 1.479999 ,  4.34965 ,  4.371395 , -100.9857 , -1.83111  
 1.484999 ,  4.349269 ,  4.371013 , -100.9629 , -1.876888  
 1.489999 ,  4.348506 ,  4.371395 , -101.0086 , -1.808222  
 1.494999 ,  4.349269 ,  4.370632 , -100.9857 , -1.853999  
 1.499999 ,  4.348887 ,  4.371776 , -100.9857 , -1.853999  
 1.504999 ,  4.34965 ,  4.37025 , -101.0086 , -1.853999  
 1.509999 ,  4.348506 ,  4.372158 , -101.0086 , -1.83111  
 1.514999 ,  4.349269 ,  4.370632 , -101.0086 , -1.808222  
 1.519999 ,  4.350032 ,  4.371776 , -100.9629 , -1.853999  
 1.524999 ,  4.349269 ,  4.370632 , -101.0315 , -1.853999  
 1.529999 ,  4.34965 ,  4.371776 , -100.94 , -1.876888  
 1.534999 ,  4.347743 ,  4.371013 , -101.0086 , -1.83111  
 1.539999 ,  4.349269 ,  4.371776 , -100.9857 , -1.853999  
 1.544999 ,  4.348506 ,  4.370632 , -100.9857 , -1.853999  
 1.549999 ,  4.348887 ,  4.371395 , -100.9857 , -1.876888  
 1.554999 ,  4.348887 ,  4.370632 , -101.0086 , -1.899777  
 1.559999 ,  4.348506 ,  4.371776 , -101.0544 , -1.808222  
 1.564999 ,  4.34965 ,  4.371013 , -101.0086 , -1.853999  
 1.569999 ,  4.348506 ,  4.371395 , -101.0086 , -1.853999  
 1.574999 ,  4.348506 ,  4.371013 , -100.9857 , -1.876888  
 1.579999 ,  4.348887 ,  4.371395 , -101.0086 , -1.83111  
 1.584999 ,  4.348506 ,  4.371013 , -101.0086 , -1.922666  
 1.589999 ,  4.349269 ,  4.371013 , -100.9857 , -1.876888  
 1.594999 ,  4.348125 ,  4.371013 , -101.0086 , -1.853999  
 1.599999 ,  4.349269 ,  4.371013 , -101.0086 , -1.853999  
 1.604999 ,  4.349269 ,  4.371395 , -101.0315 , -1.853999  
 1.609999 ,  4.349269 ,  4.371013 , -101.0086 , -1.808222  
 1.614999 ,  4.348506 ,  4.371395 , -100.9857 , -1.876888  
 1.619999 ,  4.348125 ,  4.371013 , -101.0315 , -1.922666  
 1.624999 ,  4.349269 ,  4.371395 , -101.0086 , -1.945555  
 1.629999 ,  4.348125 ,  4.371013 , -100.9629 , -1.945555  
 1.634999 ,  4.348125 ,  4.371013 , -101.0544 , -1.899777  
 1.639999 ,  4.348506 ,  4.370632 , -101.0086 , -1.922666  
 1.644999 ,  4.348125 ,  4.371395 , -101.0315 , -1.899777  
 1.649999 ,  4.348887 ,  4.37025 , -101.0086 , -1.945555  
 1.654999 ,  4.348125 ,  4.371395 , -100.94 , -1.922666  
 1.659999 ,  4.348506 ,  4.37025 , -101.0086 , -1.945555  
 1.664999 ,  4.347743 ,  4.371395 , -100.9629 , -1.876888  
 1.669999 ,  4.347743 ,  4.37025 , -100.9629 , -1.899777  
 1.674999 ,  4.348506 ,  4.371776 , -101.0315 , -1.853999  
 1.679999 ,  4.34698 ,  4.370632 , -101.0086 , -1.876888  
 1.684999 ,  4.348887 ,  4.371013 , -100.9857 , -1.945555  
 1.689999 ,  4.348125 ,  4.370632 , -100.9857 , -1.945555  
 1.694999 ,  4.348125 ,  4.371013 , -101.0315 , -1.968444  
 1.699999 ,  4.347362 ,  4.37025 , -100.9857 , -1.899777  
 1.704999 ,  4.347743 ,  4.371013 , -100.9857 , -1.968444  
 1.709999 ,  4.348506 ,  4.370632 , -101.0544 , -1.876888  
 1.714999 ,  4.347743 ,  4.371395 , -100.9629 , -1.922666  
 1.719999 ,  4.348506 ,  4.371013 , -100.9857 , -1.899777  
 1.724999 ,  4.347743 ,  4.371013 , -100.9857 , -1.945555  
 1.729999 ,  4.347743 ,  4.371013 , -100.9629 , -1.922666  
 1.734999 ,  4.348125 ,  4.370632 , -100.9857 , -1.922666  
 1.739999 ,  4.347743 ,  4.371395 , -100.9857 , -1.991333  
 1.744999 ,  4.348125 ,  4.370632 , -101.0315 , -1.968444  
 1.749999 ,  4.34698 ,  4.371395 , -101.0315 , -1.899777  
 1.754999 ,  4.348125 ,  4.370632 , -101.0086 , -1.991333  
