TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-19 21:07:48
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 1.454999 ,  4.442732 ,  4.578157 , -99.97862 , -2.563555  
 1.459999 ,  4.442732 ,  4.57892 , -100.0244 , -2.540666  
 1.464999 ,  4.443495 ,  4.578539 , -100.0473 , -2.540666  
 1.469999 ,  4.442732 ,  4.579683 , -100.0015 , -2.540666  
 1.474999 ,  4.442732 ,  4.577776 , -100.0473 , -2.540666  
 1.479999 ,  4.442732 ,  4.579302 , -100.0473 , -2.563555  
 1.484999 ,  4.443113 ,  4.578157 , -100.0473 , -2.517777  
 1.489999 ,  4.443113 ,  4.579302 , -100.0244 , -2.540666  
 1.494999 ,  4.441969 ,  4.577776 , -100.0473 , -2.540666  
 1.499999 ,  4.443113 ,  4.579302 , -100.0473 , -2.540666  
 1.504999 ,  4.441969 ,  4.578539 , -100.0702 , -2.563555  
 1.509999 ,  4.442732 ,  4.57892 , -100.0244 , -2.563555  
 1.514999 ,  4.442732 ,  4.578539 , -100.0244 , -2.586443  
 1.519999 ,  4.442732 ,  4.57892 , -100.0244 , -2.563555  
 1.524999 ,  4.44235 ,  4.578539 , -100.0244 , -2.563555  
 1.529999 ,  4.441969 ,  4.579302 , -100.0244 , -2.609332  
 1.534999 ,  4.441969 ,  4.578157 , -100.0015 , -2.609332  
 1.539999 ,  4.443113 ,  4.57892 , -100.0473 , -2.563555  
 1.544999 ,  4.442732 ,  4.578157 , -100.0244 , -2.563555  
 1.549999 ,  4.442732 ,  4.578539 , -100.0473 , -2.609332  
 1.554999 ,  4.441969 ,  4.579683 , -100.0015 , -2.632221  
 1.559999 ,  4.44235 ,  4.578157 , -100.0473 , -2.586443  
 1.564999 ,  4.44235 ,  4.579683 , -100.0244 , -2.586443  
 1.569999 ,  4.44235 ,  4.578157 , -100.0473 , -2.609332  
 1.574999 ,  4.442732 ,  4.57892 , -100.0473 , -2.609332  
 1.579999 ,  4.441969 ,  4.578539 , -99.97862 , -2.632221  
 1.584999 ,  4.442732 ,  4.579302 , -100.0015 , -2.632221  
 1.589999 ,  4.441587 ,  4.578157 , -100.0473 , -2.586443  
 1.594999 ,  4.442732 ,  4.57892 , -100.0244 , -2.586443  
 1.599999 ,  4.441969 ,  4.578157 , -100.0244 , -2.586443  
 1.604999 ,  4.44235 ,  4.579302 , -100.0473 , -2.609332  
 1.609999 ,  4.442732 ,  4.578539 , -100.0702 , -2.632221  
 1.614999 ,  4.441587 ,  4.579683 , -100.0244 , -2.65511  
 1.619999 ,  4.44235 ,  4.578157 , -100.0244 , -2.632221  
 1.624999 ,  4.441206 ,  4.579302 , -100.0244 , -2.609332  
 1.629999 ,  4.441587 ,  4.578157 , -100.0244 , -2.632221  
 1.634999 ,  4.441969 ,  4.57892 , -100.0015 , -2.632221  
 1.639999 ,  4.441969 ,  4.577776 , -100.0244 , -2.609332  
 1.644999 ,  4.442732 ,  4.57892 , -100.0244 , -2.632221  
 1.649999 ,  4.442732 ,  4.578157 , -100.0473 , -2.65511  
 1.654999 ,  4.441969 ,  4.578157 , -100.0473 , -2.632221  
 1.659999 ,  4.441587 ,  4.57892 , -100.0015 , -2.632221  
 1.664999 ,  4.441587 ,  4.578539 , -100.0473 , -2.586443  
 1.669999 ,  4.441969 ,  4.57892 , -100.0244 , -2.632221  
 1.674999 ,  4.441587 ,  4.578157 , -99.95573 , -2.632221  
 1.679999 ,  4.442732 ,  4.57892 , -100.0015 , -2.632221  
 1.684999 ,  4.441587 ,  4.578539 , -100.0015 , -2.65511  
 1.689999 ,  4.441969 ,  4.579302 , -100.0015 , -2.632221  
 1.694999 ,  4.441587 ,  4.578157 , -100.0244 , -2.632221  
 1.699999 ,  4.441587 ,  4.578539 , -100.0015 , -2.609332  
 1.704999 ,  4.44235 ,  4.577776 , -100.0473 , -2.65511  
 1.709999 ,  4.441587 ,  4.579302 , -100.0473 , -2.65511  
 1.714999 ,  4.441969 ,  4.578539 , -100.0244 , -2.632221  
 1.719999 ,  4.441587 ,  4.579302 , -100.0015 , -2.65511  
 1.724999 ,  4.441587 ,  4.578157 , -100.0015 , -2.632221  
 1.729999 ,  4.441969 ,  4.579302 , -99.97862 , -2.632221  
 1.734999 ,  4.441587 ,  4.577776 , -100.0244 , -2.65511  
 1.739999 ,  4.441969 ,  4.57892 , -100.0473 , -2.65511  
 1.744999 ,  4.441206 ,  4.578157 , -100.0244 , -2.65511  
 1.749999 ,  4.441206 ,  4.579302 , -100.0244 , -2.677999  
 1.754999 ,  4.441206 ,  4.577776 , -100.0473 , -2.700888  
